fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231101 155824	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	634	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.125783364152587	0.571972846311198	970	25824	13341	144990811.094453	41
20231101 160200	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	39	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.123394124223641	0.350721480100059	385	31552	13900	138629875.062469	42
20231101 160540	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	47	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.153408568339558	0.188395173424707	629	4144	11568	138210966.516742	43
20231101 161538	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	503	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0878434133142489	0.815810371357654	660	13202	12096	146666910.544728	44
20231101 162812	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1022	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.208436094166103	0.715217671528448	580	7994	12597	138277191.904048	45
20231101 163126	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.216814233838003	0.941129939035405	468	16510	15026	138242667.666167	46
20231101 163404	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	31	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.10828413288156	0.945185586534383	414	49048	12768	143057723.138431	47
20231101 163814	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	84	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.272230099278367	0.682647555554558	335	10083	13575	142235469.765117	48
20231101 164045	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	140	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.206258360888674	0.078352308585262	116	27637	12097	140833223.888056	49
20231101 164402	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.155888972707825	0.18136861866572	717	8622	16378	132978667.666167	50
20231101 165300	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	739	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0609387482901895	0.60478124023511	232	37093	13550	146804692.653673	51
20231101 165745	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	228	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.134048980753372	0.618615897063871	184	31418	12382	147120962.518741	52
20231101 170038	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.115678986224017	0.917889258681712	71	37901	14513	142177615.692154	53
20231101 170822	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	276	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.118924839631945	0.506578870921029	798	6538	13594	139828046.976512	54
20231101 171204	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.151764583127898	0.49849945585071	499	46599	12615	139148053.473263	55
20231101 171725	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	159	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0287094006729022	0.380709247557522	923	32660	13507	143440505.247376	56
20231101 172207	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	340	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.102969406697526	0.829579877786537	616	33605	13226	146614401.7991	57
20231101 172619	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	248	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.216244528770405	0.678605202128697	876	32091	12980	144924627.686157	58
20231101 173211	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	298	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.113035283221169	0.879902868693263	690	11163	14745	143971546.726637	59
20231101 173643	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	125	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.200459976912112	0.614564169250873	812	14384	13921	145933869.565217	60
20231101 174146	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	140	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.175086113409268	0.545572121089727	974	23023	14944	146081975.012494	61
20231101 174542	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	49	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0912156693620931	0.430247739064002	266	35124	11027	141046162.418791	62
20231101 174917	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	81	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0309419650348203	0.742617162817847	576	45465	12615	139406504.247876	63
20231101 175211	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.122784533476965	0.914559179257937	510	28870	11252	140956659.670165	64
20231101 175454	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	157	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.251974441204631	0.0799895906949474	427	14489	11514	142139411.294353	65
20231101 175906	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	230	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.137118562102881	0.817609808356108	96	29676	12980	148116571.714143	66
