fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231029 211410	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	107	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0206227016985705	0.999138438551699	987	33295	11291	141729356.821589	20
20231029 212730	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4337	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0201762748311142	0.0101608761834976	1024	14316	15876	135204751.624188	21
20231029 213040	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	168	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.299891303601824	0.856559404261322	312	49892	12595	147284215.392304	22
20231029 213355	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	195	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.254727843255262	0.807881825498589	317	47377	12435	138950542.228886	23
20231029 213611	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.298813469100028	0.750711974336566	228	49126	14547	136249080.95952	24
20231029 213840	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.177448971082403	0.855182187358143	212	37575	13020	138414382.808596	25
20231029 214337	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	224	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0228835085643292	0.28687401657649	585	45516	12734	142868516.741629	26
20231029 215213	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	575	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.113831974433914	0.939550955386741	440	2387	12791	141139901.549225	27
20231029 215455	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	64	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0994529245551974	0.155670195406256	66	16267	12749	141484136.431784	28
20231029 215735	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	14	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.187984097010263	0.992539653660722	987	19447	14525	139543810.594703	29
20231029 220030	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.21486489627466	0.73114644606353	994	14329	13056	144888399.8001	30
20231029 220231	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	62	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.23183732664914	0.0967048329253251	622	40535	14540	135666016.991504	31
20231029 220653	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1290	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.188510769635448	0.0160009792923074	20	46521	14128	136908497.751124	32
20231029 221105	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.207759407162936	0.363749616031018	866	2414	12910	139760474.762619	33
20231029 221422	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	42	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0862693665594208	0.367803098479063	141	1495	12408	140094284.857571	34
20231029 221809	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.201494440229396	0.230863219716859	91	16658	13394	144088216.891554	35
20231029 222121	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	116	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0312102471790676	0.947599405081835	341	49600	12447	143741004.997501	36
20231029 222427	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	14	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.218010056024513	0.982859935984685	399	9546	14118	134845544.227886	37
20231029 222938	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	216	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0395327590028695	0.26333513839646	1006	10586	12789	147004236.381809	38
20231029 223655	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	777	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0688364978338479	0.883629598794234	618	40211	13629	148098209.395302	39
20231029 224013	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0503323401668963	0.657551057420429	330	31213	13976	143557665.167416	40
20231029 224408	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.198826848253567	0.19463110197156	928	1255	14448	120399832.083958	41
20231029 224731	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.127045100986078	0.238003119838871	911	11445	13068	144006938.530735	42
20231029 225322	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	338	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.165861892585315	0.685844735472054	764	15744	14164	134400825.587206	43
20231029 225613	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	55	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.178284161387343	0.207320006196336	743	44445	13148	142322740.629685	44
20231029 225958	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	159	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.213218114886863	0.83433932040716	451	27342	12499	143190898.050975	45
20231029 230513	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	386	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0417724200900978	0.130578295568776	309	11539	13682	144682751.624188	46
20231029 230917	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	512	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.040551364638024	0.0542385882349187	951	17707	14910	139487471.264368	47
20231029 231258	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	23	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.161191127476458	0.462083494035706	255	25396	14837	140978261.369315	48
20231029 231638	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	52	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0718277960143754	0.297849825894326	275	25142	13178	143140246.876562	49
20231029 232036	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	121	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.255435497505382	0.596521325363993	334	34931	13586	141598049.975012	50
20231029 232647	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	199	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.258786070085238	0.3749562374781	770	4103	13423	138362038.48076	51
20231029 232944	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.153360025965507	0.753346426470034	280	22518	12568	142928427.786107	52
20231029 233228	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.136560488809445	0.836445873708031	112	5242	15295	139034850.074963	53
20231029 233628	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	133	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.212551235045487	0.665658624600946	942	19129	13775	141788113.443278	54
20231029 234122	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	165	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.25321865366607	0.448758293491342	971	24120	13897	140928376.311844	55
20231029 234346	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.188637059644681	0.988666620378563	30	45043	13648	131842890.554723	56
20231029 234839	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	366	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0258575184084205	0.109535193372164	815	16089	11875	141877738.630685	57
20231029 235210	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	80	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.241942433972542	0.275592356413668	159	6390	12216	137484001.999	58
20231029 235600	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0895488234071329	0.40053616616068	1014	20076	11610	141880344.827586	59
20231029 235945	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	82	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0726932984928428	0.313688852271308	726	38378	14017	141325217.891054	60
20231030 000723	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	692	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0839941999434758	0.238815186120218	820	12296	14972	147531972.013993	61
20231030 001544	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	783	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0706999069695037	0.1537552299545	841	12589	13346	149507875.062469	62
20231030 001820	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.215057994443146	0.820894776439118	865	45401	13443	139338960.01999	63
20231030 002157	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.151954579320353	0.679382764649972	630	15332	14689	138590733.133433	64
20231030 003511	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1015	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0497217186181707	0.760671760749241	414	1078	11578	141920756.621689	65
20231030 003809	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	219	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279523	0.0837983764051046	0.0740860343369667	968	49386	12626	138954211.894053	66
